id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_score,color_score,sound_target,figure_response,timestamp,color_target,position_score,position_target,color_response,color_tested,simulate,position_tested,sound_score,figure_target,position_response,sound_response,figure_tested,sound_tested
Due,male,22,training_train,posttest,fcs1,3,1,35,4,dimgray,star,sounds/G.wav,Ledig,1,1,0,0,1555330226959,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,36,4,red,triangle,sounds/G.wav,Ledig,1,1,1,0,1555330230562,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,posttest,fcs1,3,1,37,4,dimgray,star,sounds/D.wav,Ledig,1,1,0,0,1555330234161,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,38,4,white,star,sounds/B.wav,Ledig,1,1,0,1,1555330237766,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,39,4,blue,triangle,sounds/C.wav,Ledig,1,1,0,0,1555330241365,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,40,4,green,star,sounds/T.wav,Ledig,0,1,0,1,1555330244979,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,41,4,red,triangle,sounds/B.wav,Ledig,1,1,0,0,1555330248568,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,42,4,blue,triangle,sounds/B.wav,Ledig,1,1,1,1,1555330252183,0,,,0,1,no,0,1,1,,1,1,1
Due,male,22,training_train,posttest,fcs1,3,1,43,4,green,square,sounds/V.wav,Ledig,1,1,0,0,1555330255771,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,44,4,blue,star,sounds/C.wav,Ledig,1,1,0,0,1555330259366,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,45,4,white,star,sounds/C.wav,Ledig,1,1,1,1,1555330262977,0,,,0,1,no,0,1,1,,1,1,1
Due,male,22,training_train,posttest,fcs1,3,1,46,4,darkorange,square,sounds/D.wav,Ledig,1,1,0,0,1555330266571,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,47,4,darkorange,triangle,sounds/T.wav,Ledig,1,1,0,0,1555330270173,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,48,4,green,triangle,sounds/E.wav,Ledig,1,1,0,1,1555330273780,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,49,4,blue,triangle,sounds/G.wav,Ledig,1,1,0,1,1555330277372,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,50,4,darkorange,star,sounds/T.wav,Ledig,1,1,0,0,1555330280960,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,51,4,white,circle,sounds/D.wav,Ledig,1,1,0,0,1555330284548,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,52,4,green,square,sounds/G.wav,Ledig,1,1,0,0,1555330288147,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,53,4,darkorange,triangle,sounds/P.wav,Ledig,1,1,0,0,1555330291741,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,54,4,blue,square,sounds/P.wav,Ledig,1,1,1,0,1555330295343,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,posttest,fcs1,3,1,55,4,darkorange,star,sounds/G.wav,Ledig,1,1,0,0,1555330298921,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,56,4,darkorange,square,sounds/D.wav,Ledig,1,1,0,0,1555330302539,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,57,4,green,circle,sounds/T.wav,Ledig,0,1,0,1,1555330306140,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,58,4,green,square,sounds/T.wav,Ledig,1,1,1,0,1555330309748,1,,,1,1,no,0,0,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,59,4,red,square,sounds/P.wav,Ledig,1,1,0,1,1555330313340,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,60,4,red,circle,sounds/E.wav,Ledig,1,1,0,0,1555330316946,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,fcs1,3,1,61,4,red,square,sounds/B.wav,Ledig,1,1,0,0,1555330320560,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,1,4,blue,star,sounds/V.wav,Ledig,1,1,0,0,1555330393174,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,2,4,green,star,sounds/V.wav,Ledig,1,1,1,1,1555330396799,0,1,1,0,1,no,1,1,1,1,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,3,4,dimgray,circle,sounds/D.wav,Ledig,1,1,0,0,1555330400393,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,4,0,white,circle,sounds/B.wav,Ledig,1,1,0,1,1555330404001,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,5,7,yellow,square,sounds/E.wav,Ledig,1,1,0,0,1555330407580,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,6,7,yellow,circle,sounds/V.wav,Ledig,1,1,0,0,1555330411202,1,1,1,1,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,7,4,dimgray,square,sounds/G.wav,Ledig,1,1,0,0,1555330414787,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,8,2,dimgray,star,sounds/G.wav,Ledig,1,1,1,0,1555330418397,1,1,0,1,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,9,3,dimgray,star,sounds/G.wav,Ledig,1,1,1,1,1555330422025,1,1,0,1,1,no,1,1,1,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,10,1,yellow,triangle,sounds/V.wav,Ledig,1,1,0,0,1555330425619,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,11,1,red,square,sounds/V.wav,Ledig,1,1,1,0,1555330429247,0,1,1,0,1,no,1,1,0,1,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,12,3,darkorange,triangle,sounds/G.wav,Ledig,1,1,0,0,1555330432832,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,13,0,white,circle,sounds/B.wav,Ledig,1,1,0,0,1555330436431,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,14,0,dimgray,triangle,sounds/T.wav,Ledig,1,1,0,0,1555330440025,0,0,1,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,15,0,darkorange,star,sounds/E.wav,Ledig,1,1,0,0,1555330443624,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,16,6,yellow,circle,sounds/E.wav,Ledig,1,1,1,0,1555330447218,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,17,5,yellow,star,sounds/G.wav,Ledig,1,1,0,0,1555330450828,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,18,6,blue,circle,sounds/T.wav,Ledig,1,1,0,0,1555330454410,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,19,2,blue,star,sounds/B.wav,Ledig,1,1,0,0,1555330458031,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,20,5,blue,square,sounds/B.wav,Ledig,1,1,1,0,1555330461643,1,1,0,1,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,21,2,yellow,triangle,sounds/B.wav,Ledig,1,1,1,0,1555330465263,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,22,2,darkorange,square,sounds/G.wav,Ledig,1,1,0,0,1555330468867,0,0,1,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,23,8,dimgray,star,sounds/P.wav,Ledig,1,1,0,0,1555330472461,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,24,6,yellow,star,sounds/G.wav,Ledig,1,1,0,1,1555330476066,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,25,6,darkorange,star,sounds/B.wav,Ledig,1,1,0,1,1555330479685,0,1,1,0,1,no,1,1,1,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,26,8,white,square,sounds/T.wav,Ledig,1,1,0,0,1555330483276,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,27,5,green,circle,sounds/P.wav,Ledig,1,1,0,0,1555330486866,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,28,5,blue,triangle,sounds/C.wav,Ledig,1,1,0,0,1555330490471,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,29,1,blue,circle,sounds/T.wav,Ledig,1,1,0,0,1555330494094,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,30,1,green,triangle,sounds/V.wav,Ledig,1,1,0,0,1555330497705,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,31,4,darkorange,circle,sounds/T.wav,Ledig,1,1,0,0,1555330501284,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,32,5,darkorange,star,sounds/B.wav,Ledig,1,1,0,0,1555330504909,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,33,5,dimgray,circle,sounds/D.wav,Ledig,1,1,0,0,1555330508505,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,34,7,white,circle,sounds/B.wav,Ledig,1,1,0,1,1555330512122,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,35,6,darkorange,star,sounds/G.wav,Ledig,1,1,0,0,1555330515730,0,1,0,0,1,no,1,0,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,36,4,red,circle,sounds/P.wav,Ledig,1,1,0,0,1555330519323,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,37,7,blue,triangle,sounds/C.wav,Ledig,1,1,0,0,1555330522917,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,38,2,blue,square,sounds/E.wav,Ledig,1,1,0,0,1555330526519,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,39,1,blue,square,sounds/E.wav,Ledig,1,1,1,1,1555330530153,1,1,0,1,1,no,1,1,1,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,40,7,red,star,sounds/E.wav,Ledig,1,1,1,0,1555330533755,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,41,7,blue,square,sounds/V.wav,Ledig,1,1,0,0,1555330537366,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,42,8,blue,triangle,sounds/C.wav,Ledig,1,1,0,0,1555330540988,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,43,8,white,triangle,sounds/G.wav,Ledig,1,1,0,1,1555330544596,0,1,1,0,1,no,1,1,1,1,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,44,6,white,triangle,sounds/C.wav,Ledig,1,1,0,1,1555330548218,1,1,0,1,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,45,7,yellow,square,sounds/E.wav,Ledig,1,1,0,0,1555330551805,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,46,3,yellow,square,sounds/G.wav,Ledig,1,1,0,1,1555330555434,1,1,0,1,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,47,3,blue,triangle,sounds/G.wav,Ledig,1,1,1,0,1555330559051,0,1,1,0,1,no,1,1,0,1,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,48,2,red,circle,sounds/G.wav,Ledig,1,1,1,0,1555330562647,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,49,6,darkorange,square,sounds/V.wav,Ledig,1,1,0,0,1555330566223,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,50,6,yellow,star,sounds/V.wav,Ledig,1,1,1,0,1555330569828,0,1,1,0,1,no,1,1,0,1,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,51,2,white,star,sounds/G.wav,Ledig,1,1,0,1,1555330573427,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,52,1,dimgray,triangle,sounds/B.wav,Ledig,1,1,0,0,1555330577027,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,53,6,red,triangle,sounds/B.wav,Ledig,1,1,1,1,1555330580634,0,1,0,0,1,no,1,1,1,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,54,1,dimgray,circle,sounds/B.wav,Ledig,1,1,1,0,1555330584268,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,55,6,dimgray,circle,sounds/C.wav,Ledig,0,1,0,0,1555330587870,1,1,0,1,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,56,7,dimgray,star,sounds/G.wav,Ledig,1,1,0,0,1555330591490,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,57,0,green,square,sounds/G.wav,Ledig,1,1,1,0,1555330595085,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,58,5,yellow,square,sounds/B.wav,Ledig,1,1,0,1,1555330598675,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,59,6,red,circle,sounds/G.wav,Ledig,1,1,0,0,1555330602262,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,60,7,blue,circle,sounds/V.wav,Ledig,1,1,0,1,1555330605881,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,posttest,pcfs12,4,1,61,4,yellow,triangle,sounds/B.wav,Ledig,1,1,0,0,1555330609466,0,1,0,0,1,no,1,1,0,0,0,1,1
