id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_response,occupation,sound_tested,color_target,sound_response,sound_score,figure_response,position_response,position_score,position_tested,color_score,sound_target,color_tested,timestamp,position_target,figure_target,figure_score,simulate,figure_tested
canadagaas,female,,training_transfer,pretest,pc2,2,2,49,0,darkorange,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808145814,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,50,7,red,circle,,1,Studerende,0,1,,,,1,1,1,1,,1,1554808148417,1,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,51,0,dimgray,circle,,0,Studerende,0,0,,,,0,0,1,1,,1,1554808150984,1,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,52,2,blue,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808153550,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,53,0,dimgray,circle,,1,Studerende,0,1,,,,1,1,1,1,,1,1554808156168,1,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,54,7,red,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808158748,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,55,5,blue,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808161317,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,56,7,dimgray,circle,,1,Studerende,0,0,,,,0,0,1,0,,1,1554808163912,1,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,57,3,yellow,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808166484,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,58,8,darkorange,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808169067,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,59,3,yellow,circle,,1,Studerende,0,1,,,,1,1,1,1,,1,1554808171677,1,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,60,5,yellow,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808174251,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,61,6,yellow,circle,,0,Studerende,0,1,,,,0,1,1,0,,1,1554808176832,0,,,no,0
canadagaas,female,,training_transfer,pretest,pc2,2,2,62,2,white,circle,,0,Studerende,0,0,,,,0,1,1,1,,1,1554808179404,0,,,no,0
canadagaas,female,,training_transfer,pretest,fc2,2,2,1,4,yellow,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808195820,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,2,4,yellow,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808198401,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,3,4,yellow,star,,1,Studerende,0,1,,,0,,,0,1,,1,1554808200981,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,4,4,red,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808203556,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,5,4,white,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808206122,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,6,4,darkorange,star,,0,Studerende,0,0,,,1,,,0,1,,1,1554808208711,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,7,4,dimgray,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808211291,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,8,4,darkorange,circle,,0,Studerende,0,1,,,0,,,0,0,,1,1554808213874,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,9,4,yellow,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808216439,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,10,4,darkorange,circle,,1,Studerende,0,1,,,1,,,0,1,,1,1554808219029,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,11,4,white,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808221606,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,12,4,green,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808224176,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,13,4,green,triangle,,0,Studerende,0,0,,,1,,,0,1,,1,1554808226768,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,14,4,yellow,star,,0,Studerende,0,0,,,1,,,0,1,,1,1554808229351,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,15,4,white,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808231926,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,16,4,blue,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808234509,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,17,4,green,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808237092,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,18,4,blue,star,,0,Studerende,0,1,,,1,,,0,0,,1,1554808239687,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,19,4,dimgray,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808242259,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,20,4,yellow,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808244842,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,21,4,blue,square,,1,Studerende,0,0,,,0,,,0,0,,1,1554808247437,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,22,4,blue,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808250012,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,23,4,dimgray,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808252592,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,24,4,blue,square,,0,Studerende,0,1,,,0,,,0,0,,1,1554808255179,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,25,4,white,square,,0,Studerende,0,0,,,1,,,0,1,,1,1554808257773,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,26,4,red,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808260345,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,27,4,green,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808262929,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,28,4,blue,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808265512,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,29,4,green,triangle,,1,Studerende,0,1,,,1,,,0,1,,1,1554808268121,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,30,4,blue,triangle,,1,Studerende,0,1,,,0,,,0,1,,1,1554808270710,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,31,4,dimgray,square,,0,Studerende,0,0,,,1,,,0,1,,1,1554808273308,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,32,4,blue,circle,,1,Studerende,0,1,,,1,,,0,1,,1,1554808275905,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,33,4,dimgray,star,,1,Studerende,0,1,,,0,,,0,1,,1,1554808278501,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,34,4,red,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808281082,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,35,4,red,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808283665,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,36,4,red,star,,1,Studerende,0,1,,,0,,,0,1,,1,1554808286260,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,37,4,yellow,circle,,0,Studerende,0,0,,,1,,,0,1,,1,1554808288840,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,38,4,blue,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808291415,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,39,4,red,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808293998,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,40,4,blue,star,,1,Studerende,0,1,,,0,,,0,1,,1,1554808296593,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,41,4,white,circle,,0,Studerende,0,0,,,1,,,0,1,,1,1554808299179,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,42,4,yellow,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808301748,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,43,4,dimgray,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808304334,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,44,4,white,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808306918,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,45,4,red,triangle,,0,Studerende,0,0,,,1,,,0,1,,1,1554808309521,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,46,4,dimgray,square,,1,Studerende,0,0,,,0,,,0,0,,1,1554808312115,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,47,4,white,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808314685,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,48,4,red,triangle,,0,Studerende,0,0,,,1,,,0,1,,1,1554808317277,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,49,4,white,star,,0,Studerende,0,1,,,1,,,0,0,,1,1554808319859,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,50,4,red,star,,0,Studerende,0,1,,,0,,,0,0,,1,1554808322435,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,51,4,green,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808325018,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,52,4,white,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808327602,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,53,4,dimgray,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808330185,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,54,4,white,square,,0,Studerende,0,1,,,0,,,0,0,,1,1554808332754,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,55,4,yellow,circle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808335337,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,56,4,green,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808337920,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,57,4,darkorange,square,,0,Studerende,0,0,,,1,,,0,1,,1,1554808340515,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,58,4,dimgray,triangle,,0,Studerende,0,0,,,0,,,0,1,,1,1554808343086,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,59,4,green,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808345670,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,60,4,dimgray,star,,1,Studerende,0,1,,,0,,,0,1,,1,1554808348262,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,61,4,red,star,,0,Studerende,0,0,,,0,,,0,1,,1,1554808350837,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fc2,2,2,62,4,green,square,,0,Studerende,0,0,,,0,,,0,1,,1,1554808353423,,0,1,no,1
canadagaas,female,,training_transfer,pretest,pcs1,3,1,1,0,dimgray,circle,sounds/T.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808368488,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,2,5,darkorange,circle,sounds/G.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808372087,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,3,4,darkorange,circle,sounds/E.wav,1,Studerende,1,1,0,1,,0,1,1,1,0,1,1554808375690,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,4,7,red,circle,sounds/B.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808379274,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,5,8,dimgray,circle,sounds/B.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808382897,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,6,7,dimgray,circle,sounds/P.wav,0,Studerende,1,1,0,1,,0,1,1,0,0,1,1554808386490,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,7,4,blue,circle,sounds/V.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808390092,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,8,4,darkorange,circle,sounds/G.wav,0,Studerende,1,0,0,1,,1,1,1,1,0,1,1554808393706,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,9,0,dimgray,circle,sounds/B.wav,0,Studerende,1,0,1,0,,1,0,1,1,0,1,1554808397320,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,10,4,yellow,circle,sounds/D.wav,0,Studerende,1,0,1,0,,0,1,1,1,0,1,1554808400928,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,11,0,dimgray,circle,sounds/E.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808404510,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,12,7,red,circle,sounds/E.wav,0,Studerende,1,0,0,0,,0,1,1,1,1,1,1554808408108,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,13,7,blue,circle,sounds/C.wav,0,Studerende,1,0,0,1,,1,1,1,1,0,1,1554808411711,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,14,3,yellow,circle,sounds/B.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808415310,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,15,0,yellow,circle,sounds/B.wav,1,Studerende,1,1,1,1,,0,1,1,1,1,1,1554808418941,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,16,1,darkorange,circle,sounds/D.wav,0,Studerende,1,0,1,0,,0,1,1,1,0,1,1554808422544,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,17,5,red,circle,sounds/P.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808426145,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,18,2,dimgray,circle,sounds/G.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808429745,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,19,2,red,circle,sounds/D.wav,0,Studerende,1,0,0,1,,1,1,1,1,0,1,1554808433359,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,20,0,blue,circle,sounds/D.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808436955,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,21,3,white,circle,sounds/B.wav,0,Studerende,1,0,1,0,,0,1,1,1,0,1,1554808440554,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,22,7,dimgray,circle,sounds/T.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808444148,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,23,2,darkorange,circle,sounds/B.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808447732,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,24,4,green,circle,sounds/E.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808451332,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,25,8,dimgray,circle,sounds/T.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808454928,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,26,8,white,circle,sounds/D.wav,0,Studerende,1,0,0,1,,1,1,1,1,0,1,1554808458533,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,27,6,dimgray,circle,sounds/G.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808462132,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,28,4,darkorange,circle,sounds/B.wav,0,Studerende,1,0,1,0,,0,1,1,1,0,1,1554808465729,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,29,3,darkorange,circle,sounds/D.wav,1,Studerende,1,1,0,1,,0,1,1,1,0,1,1554808469331,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,30,3,blue,circle,sounds/D.wav,0,Studerende,1,0,1,1,,0,0,1,1,1,1,1554808472930,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,31,1,blue,circle,sounds/C.wav,1,Studerende,1,1,0,1,,0,1,1,1,0,1,1554808476535,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,32,1,blue,circle,sounds/B.wav,1,Studerende,1,1,0,1,,1,1,1,1,0,1,1554808480140,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,33,3,yellow,circle,sounds/B.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808483736,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,34,6,yellow,circle,sounds/P.wav,1,Studerende,1,1,0,1,,0,1,1,1,0,1,1554808487342,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,35,6,green,circle,sounds/T.wav,0,Studerende,1,0,0,1,,1,1,1,1,0,1,1554808490949,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,36,2,red,circle,sounds/T.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808494546,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,37,4,blue,circle,sounds/B.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808498137,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,38,4,blue,circle,sounds/P.wav,1,Studerende,1,1,0,1,,1,1,1,1,0,1,1554808501773,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,39,1,green,circle,sounds/B.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808505370,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,40,0,green,circle,sounds/D.wav,0,Studerende,1,1,1,0,,0,1,1,0,0,1,1554808508991,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,41,0,red,circle,sounds/D.wav,0,Studerende,1,0,1,1,,0,0,1,1,1,1,1554808512580,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,42,6,darkorange,circle,sounds/E.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808516170,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,43,3,yellow,circle,sounds/E.wav,0,Studerende,1,0,0,0,,0,1,1,1,1,1,1554808519772,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,44,5,dimgray,circle,sounds/E.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808523392,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,45,1,dimgray,circle,sounds/D.wav,0,Studerende,1,1,0,1,,0,1,1,0,0,1,1554808526991,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,46,1,blue,circle,sounds/D.wav,0,Studerende,1,0,1,1,,1,1,1,1,1,1,1554808530617,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,47,2,blue,circle,sounds/P.wav,1,Studerende,1,1,0,1,,0,1,1,1,0,1,1554808534219,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,48,5,darkorange,circle,sounds/T.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808537809,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,49,8,green,circle,sounds/G.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808541408,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,50,6,blue,circle,sounds/V.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808545008,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,51,0,darkorange,circle,sounds/T.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808548610,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,52,0,darkorange,circle,sounds/C.wav,1,Studerende,1,1,0,1,,1,1,1,1,0,1,1554808552229,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,53,0,red,circle,sounds/C.wav,0,Studerende,1,0,1,1,,1,1,1,1,1,1,1554808555829,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,54,5,green,circle,sounds/G.wav,0,Studerende,1,0,0,1,,0,1,1,1,0,1,1554808559410,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,55,1,yellow,circle,sounds/D.wav,0,Studerende,1,0,1,0,,0,1,1,1,0,1,1554808563018,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,56,7,red,circle,sounds/D.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808566618,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,57,7,red,circle,sounds/B.wav,1,Studerende,1,1,0,1,,1,1,1,1,0,1,1554808570236,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,58,2,white,circle,sounds/B.wav,0,Studerende,1,0,1,1,,0,1,1,1,1,1,1554808573836,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,59,2,white,circle,sounds/G.wav,1,Studerende,1,1,1,0,,1,1,1,1,0,1,1554808577468,1,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,60,5,white,circle,sounds/D.wav,1,Studerende,1,1,1,0,,0,1,1,1,0,1,1554808581099,0,,,no,0
canadagaas,female,,training_transfer,pretest,pcs1,3,1,61,5,dimgray,circle,sounds/D.wav,0,Studerende,1,0,1,1,,1,1,1,1,1,1,1554808584718,1,,,no,0
canadagaas,female,,training_transfer,pretest,fcs1,3,1,1,4,dimgray,square,sounds/G.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808601150,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,2,4,blue,square,sounds/P.wav,0,Studerende,1,0,0,1,1,,,0,1,0,1,1554808604757,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,3,4,dimgray,square,sounds/G.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808608345,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,4,4,darkorange,star,sounds/E.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808611933,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,5,4,darkorange,square,sounds/G.wav,1,Studerende,1,1,0,1,1,,,0,1,0,1,1554808615552,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,6,4,darkorange,square,sounds/G.wav,1,Studerende,1,1,1,1,0,,,0,1,1,1,1554808619178,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,7,4,blue,star,sounds/V.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808622768,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,8,4,blue,circle,sounds/G.wav,1,Studerende,1,1,0,1,0,,,0,1,0,1,1554808626391,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,9,4,darkorange,triangle,sounds/E.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808629984,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,10,4,darkorange,square,sounds/E.wav,1,Studerende,1,1,0,0,0,,,0,1,1,1,1554808633589,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,11,4,blue,star,sounds/C.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808637182,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,12,4,green,square,sounds/P.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808640770,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,13,4,dimgray,square,sounds/P.wav,0,Studerende,1,0,1,1,1,,,0,1,1,1,1554808644397,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,14,4,green,square,sounds/D.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808647986,,1,0,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,15,4,dimgray,circle,sounds/B.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808651571,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,16,4,red,star,sounds/B.wav,0,Studerende,1,0,1,1,0,,,0,1,1,1,1554808655193,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,17,4,green,star,sounds/D.wav,0,Studerende,1,0,0,1,1,,,0,1,0,1,1554808658795,,1,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,18,4,darkorange,triangle,sounds/D.wav,0,Studerende,1,0,0,0,0,,,0,1,1,1,1554808662386,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,19,4,blue,circle,sounds/D.wav,0,Studerende,1,0,1,1,0,,,0,1,1,1,1554808665994,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,20,4,white,triangle,sounds/P.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808669573,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,21,4,dimgray,star,sounds/P.wav,0,Studerende,1,0,1,1,0,,,0,1,1,1,1554808673195,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,22,4,white,circle,sounds/B.wav,1,Studerende,1,0,0,1,0,,,0,0,0,1,1554808676783,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,23,4,darkorange,triangle,sounds/E.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808680373,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,24,4,darkorange,square,sounds/B.wav,1,Studerende,1,1,0,1,0,,,0,1,0,1,1554808683990,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,25,4,dimgray,triangle,sounds/B.wav,0,Studerende,1,0,0,0,0,,,0,1,1,1,1554808687589,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,26,4,white,square,sounds/B.wav,0,Studerende,1,0,0,0,1,,,0,1,1,1,1554808691209,,0,0,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,27,4,green,triangle,sounds/V.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808694808,,0,1,no,1
canadagaas,female,,training_transfer,pretest,fcs1,3,1,28,4,red,star,sounds/C.wav,0,Studerende,1,0,0,1,0,,,0,1,0,1,1554808698404,,0,1,no,1
