id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,sound_response,timestamp,color_response,position_response,position_target,figure_score,sound_score,color_score,sound_target,simulate,figure_target,color_target,position_tested,sound_tested,position_score,occupation,figure_response,color_tested
delfin,male,26,training_train,posttest,pcfs12,4,1,7,8,red,circle,sounds/B.wav,1,0,1555253607266,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,8,1,red,square,sounds/C.wav,1,0,1555253610886,1,0,0,1,1,1,0,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,9,2,dimgray,triangle,sounds/B.wav,1,0,1555253614485,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,10,4,red,circle,sounds/P.wav,1,0,1555253618081,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,11,1,red,square,sounds/P.wav,1,1,1555253621698,1,0,0,1,1,1,1,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,12,6,white,square,sounds/V.wav,1,0,1555253625286,0,0,0,0,1,1,0,no,1,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,13,6,green,triangle,sounds/C.wav,1,0,1555253628905,0,1,1,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,14,6,dimgray,star,sounds/B.wav,1,0,1555253632505,0,1,1,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,15,5,blue,triangle,sounds/P.wav,1,0,1555253636101,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,16,5,blue,square,sounds/G.wav,1,0,1555253639709,0,1,1,1,1,0,0,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,17,0,blue,square,sounds/E.wav,1,1,1555253643273,1,1,0,1,0,1,0,no,1,1,1,1,0,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,18,0,dimgray,triangle,sounds/D.wav,1,0,1555253646884,0,1,1,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,19,4,dimgray,square,sounds/T.wav,1,0,1555253650492,1,0,0,1,1,1,0,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,20,2,green,star,sounds/T.wav,1,1,1555253654112,0,0,0,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,21,1,yellow,square,sounds/G.wav,1,0,1555253657726,0,0,0,0,1,1,0,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,22,5,green,triangle,sounds/G.wav,1,1,1555253661336,0,0,0,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,23,5,white,circle,sounds/D.wav,1,0,1555253664939,0,1,1,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,24,8,white,star,sounds/C.wav,1,0,1555253668552,1,0,0,1,1,1,0,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,25,8,green,star,sounds/V.wav,1,0,1555253672163,0,1,1,0,1,1,0,no,1,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,26,8,yellow,triangle,sounds/T.wav,1,0,1555253675782,0,1,1,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,27,5,dimgray,circle,sounds/T.wav,1,0,1555253679376,0,0,0,1,0,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,28,8,red,star,sounds/P.wav,1,0,1555253682984,0,0,0,0,1,1,0,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,29,8,darkorange,star,sounds/V.wav,1,0,1555253686595,0,1,1,0,1,1,0,no,1,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,30,0,darkorange,circle,sounds/V.wav,1,1,1555253690200,0,0,0,1,1,0,1,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,31,3,darkorange,circle,sounds/V.wav,1,1,1555253693744,1,0,0,1,1,1,1,no,1,1,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,32,0,green,triangle,sounds/B.wav,1,0,1555253697343,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,33,6,blue,square,sounds/D.wav,1,0,1555253700943,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,34,1,yellow,square,sounds/T.wav,1,0,1555253704548,0,0,0,1,1,1,0,no,1,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,35,7,yellow,circle,sounds/T.wav,1,1,1555253708185,1,0,0,1,1,1,1,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,36,2,green,square,sounds/P.wav,1,0,1555253711778,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,37,0,yellow,circle,sounds/V.wav,1,0,1555253715389,0,0,0,0,1,1,0,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,38,2,red,square,sounds/B.wav,1,0,1555253718980,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,39,0,white,triangle,sounds/D.wav,1,0,1555253722579,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,40,8,green,triangle,sounds/P.wav,1,0,1555253726180,0,0,0,0,1,1,0,no,1,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,41,2,yellow,circle,sounds/B.wav,1,0,1555253729763,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,42,2,white,circle,sounds/E.wav,1,0,1555253733391,0,1,1,1,1,1,0,no,1,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,43,3,red,square,sounds/B.wav,1,0,1555253736982,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,44,5,yellow,circle,sounds/D.wav,1,0,1555253740596,0,0,0,0,1,1,0,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,45,5,dimgray,square,sounds/D.wav,1,1,1555253744212,0,1,1,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,46,5,dimgray,square,sounds/V.wav,1,0,1555253747812,0,1,1,0,1,0,0,no,1,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,47,8,yellow,circle,sounds/V.wav,1,1,1555253751437,0,0,0,0,1,1,1,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,48,4,dimgray,circle,sounds/V.wav,1,1,1555253755062,0,0,0,1,1,1,1,no,1,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,49,3,white,star,sounds/D.wav,1,0,1555253758650,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,50,2,dimgray,triangle,sounds/D.wav,1,0,1555253762267,1,0,0,1,0,0,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,51,5,white,circle,sounds/D.wav,1,1,1555253765863,0,0,0,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,52,5,yellow,star,sounds/P.wav,1,0,1555253769451,0,0,1,1,1,1,0,no,0,0,1,1,0,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,53,4,red,square,sounds/G.wav,1,0,1555253773053,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,54,6,red,square,sounds/B.wav,1,0,1555253776678,1,0,0,1,1,1,0,no,1,1,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,55,6,darkorange,square,sounds/V.wav,1,0,1555253780306,0,1,1,1,1,1,0,no,1,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,56,5,green,triangle,sounds/D.wav,1,0,1555253783903,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,57,4,blue,triangle,sounds/P.wav,1,0,1555253787505,0,0,0,0,1,1,0,no,1,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,58,4,red,square,sounds/P.wav,1,1,1555253791053,0,1,1,0,1,1,1,no,0,0,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,59,3,yellow,circle,sounds/V.wav,1,0,1555253794654,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,60,4,yellow,circle,sounds/D.wav,1,0,1555253798268,1,0,0,0,1,1,0,no,1,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,61,6,green,triangle,sounds/D.wav,1,1,1555253801864,0,0,0,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
