id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,color_score,position_target,figure_target,color_tested,color_target,sound_target,color_response,sound_score,sound_response,position_score,figure_response,figure_tested,figure_score,position_tested,timestamp,position_response,occupation
Fisk,female,22,training_transfer,posttest,pcs1,3,1,12,1,green,circle,sounds\B.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902166598,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,13,6,white,circle,sounds\E.wav,no,1,0,0,,1,0,0,1,1,0,1,,0,,1,1554902170166,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,14,6,white,circle,sounds\P.wav,no,1,1,1,,1,1,0,1,1,0,1,,0,,1,1554902173749,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,15,3,white,circle,sounds\G.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902177315,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,16,7,yellow,circle,sounds\T.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902180865,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,17,3,darkorange,circle,sounds\C.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902184415,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,18,2,blue,circle,sounds\V.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902187966,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,19,3,green,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902191516,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,20,1,white,circle,sounds\E.wav,no,1,1,0,,1,0,1,0,0,0,1,,0,,1,1554902195066,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,21,7,green,circle,sounds\E.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902198632,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,22,7,white,circle,sounds\B.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902202200,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,23,1,darkorange,circle,sounds\B.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902205767,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,24,4,dimgray,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902209317,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,25,4,darkorange,circle,sounds\P.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902212883,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,26,2,dimgray,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902216433,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,27,2,dimgray,circle,sounds\B.wav,no,1,1,1,,1,1,0,1,0,1,1,,0,,1,1554902220034,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,28,2,green,circle,sounds\E.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902223600,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,29,4,darkorange,circle,sounds\C.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902227150,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,30,1,darkorange,circle,sounds\C.wav,no,1,1,0,,1,1,1,1,1,1,0,,0,,1,1554902230750,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,31,1,yellow,circle,sounds\G.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902234317,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,32,1,red,circle,sounds\G.wav,no,1,1,1,,1,0,1,0,1,1,1,,0,,1,1554902237901,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,33,5,yellow,circle,sounds\T.wav,no,1,0,0,,1,0,0,1,1,0,1,,0,,1,1554902241468,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,34,4,yellow,circle,sounds\G.wav,no,1,0,0,,1,1,0,0,1,0,1,,0,,1,1554902245018,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,35,1,blue,circle,sounds\G.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902248584,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,36,1,darkorange,circle,sounds\V.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902252151,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,37,1,blue,circle,sounds\V.wav,no,1,1,1,,1,0,1,0,1,1,1,,0,,1,1554902255735,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,38,4,dimgray,circle,sounds\D.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902259285,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,39,4,green,circle,sounds\T.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902262851,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,40,4,dimgray,circle,sounds\T.wav,no,1,1,1,,1,0,1,0,1,1,1,,0,,1,1554902266435,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,41,0,red,circle,sounds\T.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902270001,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,42,8,blue,circle,sounds\G.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902273552,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,43,2,white,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902277102,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,44,5,blue,circle,sounds\E.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902280669,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,45,0,blue,circle,sounds\C.wav,no,1,0,0,,1,1,0,0,1,0,1,,0,,1,1554902284219,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,46,0,white,circle,sounds\G.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902287785,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,47,5,darkorange,circle,sounds\P.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902291336,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,48,5,blue,circle,sounds\T.wav,no,1,1,1,,1,0,0,0,1,0,1,,0,,1,1554902294903,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,49,3,blue,circle,sounds\G.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902298469,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,50,6,blue,circle,sounds\P.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902302036,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,51,7,yellow,circle,sounds\B.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902305586,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,52,4,green,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902309137,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,53,8,darkorange,circle,sounds\D.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902312687,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,54,2,blue,circle,sounds\D.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902316253,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,55,6,blue,circle,sounds\E.wav,no,1,0,0,,1,1,0,0,1,0,1,,0,,1,1554902319803,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,56,3,white,circle,sounds\D.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902323353,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,57,2,green,circle,sounds\D.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902326920,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,58,7,yellow,circle,sounds\G.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902330470,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,59,5,yellow,circle,sounds\T.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902334037,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,60,4,red,circle,sounds\B.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902337587,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,61,1,red,circle,sounds\G.wav,no,1,1,0,,1,1,0,1,1,0,0,,0,,1,1554902341170,1,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,1,4,yellow,circle,sounds\D.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902382122,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,2,4,yellow,circle,sounds\D.wav,no,1,1,,1,1,1,1,1,1,1,,1,1,1,0,1554902385722,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,3,4,yellow,circle,sounds\E.wav,no,1,1,,1,1,1,0,1,1,0,,1,1,1,0,1554902389305,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,4,4,darkorange,triangle,sounds\P.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902392855,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,5,4,dimgray,star,sounds\G.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902396406,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,6,4,darkorange,star,sounds\V.wav,no,1,1,,1,1,0,0,0,1,0,,1,1,1,0,1554902399972,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,7,4,white,square,sounds\V.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902403539,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,8,4,red,square,sounds\V.wav,no,1,1,,1,1,0,1,0,1,1,,1,1,1,0,1554902407122,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,9,4,green,circle,sounds\G.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902410672,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,10,4,red,triangle,sounds\E.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902414224,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,11,4,dimgray,circle,sounds\T.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902417773,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,12,4,dimgray,circle,sounds\G.wav,no,1,1,,1,1,1,0,1,1,0,,0,1,0,0,1554902421340,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,13,4,blue,circle,sounds\G.wav,no,1,1,,1,1,0,1,0,1,1,,1,1,1,0,1554902424923,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,14,4,white,square,sounds\B.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902428473,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,15,4,white,triangle,sounds\V.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902432040,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,16,4,dimgray,triangle,sounds\C.wav,no,1,1,,1,1,0,0,0,1,0,,1,1,1,0,1554902435607,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,17,4,green,circle,sounds\B.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902439157,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,18,4,white,square,sounds\D.wav,no,1,1,,0,1,0,0,0,0,1,,0,1,1,0,1554902442724,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,19,4,blue,triangle,sounds\T.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902446274,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,20,4,blue,square,sounds\G.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902449841,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,21,4,blue,triangle,sounds\P.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902453407,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,22,4,yellow,square,sounds\C.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902456957,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,23,4,red,square,sounds\G.wav,no,1,1,,1,1,0,0,0,1,0,,1,1,1,0,1554902460524,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,24,4,red,triangle,sounds\T.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902464091,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,25,4,green,triangle,sounds\T.wav,no,1,1,,1,1,0,1,0,1,1,,1,1,1,0,1554902467675,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,26,4,yellow,star,sounds\G.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902471225,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,27,4,white,circle,sounds\E.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902474775,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,28,4,yellow,square,sounds\E.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902478341,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,29,4,yellow,circle,sounds\C.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902481909,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,30,4,white,triangle,sounds\C.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902485475,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,31,4,white,triangle,sounds\G.wav,no,1,0,,1,1,1,0,0,1,0,,0,1,0,0,1554902489025,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,32,4,red,square,sounds\G.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902492592,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,33,4,green,square,sounds\G.wav,no,1,1,,1,1,0,1,0,1,1,,0,1,0,0,1554902496158,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,34,4,white,star,sounds\C.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902499709,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,35,4,darkorange,square,sounds\V.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902503259,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,36,4,darkorange,star,sounds\V.wav,no,1,0,,0,1,1,1,0,1,1,,1,1,0,0,1554902506842,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,37,4,red,circle,sounds\T.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902510393,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,38,4,dimgray,triangle,sounds\D.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902513942,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,39,4,white,circle,sounds\P.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902517493,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,40,4,green,triangle,sounds\P.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902521060,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,41,4,yellow,square,sounds\T.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902524610,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,42,4,yellow,star,sounds\E.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902528176,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,43,4,blue,triangle,sounds\C.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902531726,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,44,4,darkorange,circle,sounds\G.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902535277,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,45,4,darkorange,circle,sounds\G.wav,no,1,1,,1,1,1,1,1,1,1,,1,1,1,0,1554902538877,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,46,4,green,star,sounds\B.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902542427,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,47,4,darkorange,square,sounds\T.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902545977,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,48,4,darkorange,circle,sounds\T.wav,no,1,1,,0,1,1,1,1,1,1,,0,1,1,0,1554902549560,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,49,4,red,star,sounds\C.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902553111,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,50,4,blue,triangle,sounds\P.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902556661,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,51,4,darkorange,circle,sounds\P.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902560227,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,52,4,darkorange,triangle,sounds\C.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902563794,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,53,4,white,triangle,sounds\B.wav,no,1,1,,1,1,0,0,0,1,0,,1,1,1,0,1554902567360,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,54,4,dimgray,square,sounds\D.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902570911,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,55,4,blue,square,sounds\E.wav,no,1,1,,1,1,0,0,0,1,0,,0,1,0,0,1554902574461,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,56,4,blue,star,sounds\V.wav,no,1,1,,0,1,1,0,1,1,0,,0,1,1,0,1554902578028,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,57,4,dimgray,triangle,sounds\C.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902581578,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,58,4,darkorange,square,sounds\E.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902585128,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,59,4,dimgray,square,sounds\G.wav,no,1,0,,1,1,0,0,1,1,0,,0,1,0,0,1554902588695,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,60,4,darkorange,star,sounds\G.wav,no,1,1,,0,1,0,1,0,1,1,,0,1,1,0,1554902592262,,Studerende
Fisk,female,22,training_transfer,posttest,fcs1,3,1,61,4,blue,circle,sounds\E.wav,no,1,1,,0,1,0,0,0,1,0,,0,1,1,0,1554902595812,,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,1,5,darkorange,star,sounds\D.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902623313,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,2,5,dimgray,star,sounds\C.wav,no,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1554902626896,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,3,5,yellow,triangle,sounds\V.wav,no,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1554902630463,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,4,7,dimgray,triangle,sounds\C.wav,no,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1554902634029,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,5,4,dimgray,square,sounds\B.wav,no,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1554902637596,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,6,4,red,triangle,sounds\T.wav,no,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1554902641163,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,7,3,red,circle,sounds\C.wav,no,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1554902644730,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,8,3,red,star,sounds\B.wav,no,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1554902648313,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,9,5,yellow,triangle,sounds\B.wav,no,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1554902651880,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,10,7,dimgray,triangle,sounds\E.wav,no,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1554902655446,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,11,7,white,triangle,sounds\B.wav,no,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1554902659031,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,12,8,white,circle,sounds\V.wav,no,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1554902662597,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,13,3,red,triangle,sounds\T.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902666147,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,14,0,red,square,sounds\T.wav,no,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1554902669730,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,15,2,green,star,sounds\T.wav,no,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1554902673297,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,16,2,blue,square,sounds\C.wav,no,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1554902676865,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,17,0,green,triangle,sounds\T.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902680414,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,18,0,blue,circle,sounds\T.wav,no,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1554902683998,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,19,4,white,star,sounds\E.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902687548,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,20,4,red,square,sounds\P.wav,no,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1554902691118,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,21,1,dimgray,triangle,sounds\P.wav,no,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1554902694685,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,22,2,dimgray,square,sounds\B.wav,no,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1554902698252,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,23,2,blue,triangle,sounds\B.wav,no,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1554902701835,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,24,1,blue,circle,sounds\C.wav,no,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1554902705385,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,25,7,white,star,sounds\E.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902708935,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,26,6,white,triangle,sounds\T.wav,no,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1554902712486,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,27,1,blue,circle,sounds\P.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902716036,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,28,2,blue,circle,sounds\C.wav,no,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1554902719619,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,29,8,white,square,sounds\C.wav,no,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1554902723185,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,30,3,dimgray,circle,sounds\D.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902726736,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,31,3,yellow,circle,sounds\V.wav,no,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1554902730320,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,32,7,red,triangle,sounds\C.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902733870,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,33,7,dimgray,triangle,sounds\C.wav,no,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1554902737453,1,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,34,7,green,star,sounds\V.wav,no,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1554902741003,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,35,5,red,triangle,sounds\V.wav,no,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1554902744570,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,36,8,white,circle,sounds\D.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902748121,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,37,2,dimgray,star,sounds\E.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902751670,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,38,7,dimgray,circle,sounds\E.wav,no,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1554902755253,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,39,3,yellow,star,sounds\D.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902758803,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,40,0,green,star,sounds\E.wav,no,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1554902762371,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,41,2,darkorange,star,sounds\C.wav,no,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1554902765937,0,Studerende
Fisk,female,22,training_transfer,posttest,pcfs12,4,1,42,0,green,circle,sounds\E.wav,no,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1554902769487,0,Studerende
